s,x,y
0.1258310811002763,0.00014034175946126803,-0.0018349003612228543
0.12845437011878313,0.00014324962026461845,-0.0018345286474453905
0.13107777054053382,0.00014615649605151824,-0.001834149308238041
0.13370128463108139,0.0001490623666932173,-0.0018337623449187737
0.13632491465368196,0.0001519672121259934,-0.0018333677595992269
0.13894866287159166,0.00015487101228612424,-0.0018329655543910391
0.14157253154806662,0.00015777374710988754,-0.0018325557314058491
0.14419652294636298,0.00016067539653356105,-0.001832138292755295
0.1468206393297369,0.0001635759404934225,-0.0018317132405510153
0.1494448829614445,0.00016647535892574958,-0.0018312805769046486
0.15206925610474192,0.00016937363176682007,-0.0018308403039278334
0.15469376100894563,0.00017227073941381382,-0.0018303924292210792
0.15731839992423557,0.00017516666223536044,-0.0018299369600448918
0.15994317513039052,0.0001780613796214323,-0.0018294738920049726
0.1625680888897805,0.00018095487153760631,-0.0018290032275618843
0.16519314346477543,0.00018384711794945947,-0.00182852496917619
0.1678183411177454,0.00018673809882256888,-0.0018280391193084525
0.1704436841110604,0.00018962779412251148,-0.0018275456804192343
0.17306917470709035,0.00019251618381486426,-0.0018270446549690986
0.17569481516820531,0.00019540324786520433,-0.001826536045418608
0.1783206077567753,0.0001982889662391086,-0.0018260198542283256
0.18094655473517027,0.00020117331890215413,-0.001825496083858814
0.18357265822554908,0.0002040562875143962,-0.001824964755433782
0.18619892058818202,0.00020693785085826836,-0.001824425858382537
0.18882534408486737,0.00020981798890625663,-0.0018238793952417391
0.19145193097451949,0.00021269668166570087,-0.00182332536893193
0.19407868351605265,0.00021557390914394084,-0.001822763782373652
0.19670560396838108,0.00021844965134831627,-0.001822194638487447
0.1993326945904192,0.00022132388828616706,-0.0018216179401938572
0.20195995764108124,0.0002241965999648329,-0.0018210336904134245
0.20458739537928147,0.0002270677663916536,-0.0018204418920666912
0.20721501006393428,0.00022993736757396903,-0.0018198425480741994
0.20984280383520648,0.00023280538460201836,-0.0018192356718802084
0.21247077892361962,0.00023567179774206415,-0.0018186212689214958
0.21509893766855448,0.00023853658626764505,-0.0018179993349874556
0.21772728232335847,0.00024139973023686685,-0.0018173698734919792
0.22035581514137906,0.0002442612097078354,-0.001816732887848958
0.2229845383759637,0.00024712100473865667,-0.0018160883814722832
0.2256134542804598,0.0002499790953874364,-0.0018154363577758464
0.22824256510821486,0.00025283546171228047,-0.0018147768201735393
0.2308718731125763,0.00025569008377129474,-0.0018141097720792527
0.23350138054689148,0.000258542941622585,-0.0018134352169068783
0.2361310896005251,0.0002613940158298485,-0.0018127531622430695
0.23876100202463574,0.00026424329041946934,-0.0018120636442528356
0.2413911205254773,0.000267090741870702,-0.001811366636812981
0.2440214473497678,0.00026993635029403805,-0.001810662143769747
0.24665198474422526,0.0002727800957999686,-0.0018099501689693741
0.24928273495556766,0.00027562195849898513,-0.001809230716258104
0.2519137002305131,0.000278461918501579,-0.0018085037894821773
0.2545448828157796,0.0002812999559182416,-0.0018077693924878349
0.25717628495808514,0.0002841360508594641,-0.0018070275291213178
0.25980790890414773,0.000286970183435738,-0.001806278203228867
0.2624397569006855,0.0002898023337575546,-0.001805521418656724
0.26507183119441624,0.0002926324819354052,-0.0018047571792511288
0.2677041340320582,0.0002954606080797812,-0.0018039854888583233
0.2703366676603294,0.00029828669230117394,-0.0018032063513245481
0.2729694343259477,0.0003011107147100748,-0.0018024197704960441
0.2756024362756313,0.0003039326554169751,-0.0018016257502190525
0.2782356756554917,0.0003067524956295427,-0.001800824302196702
0.280869154113293,0.0003095702219902405,-0.001800015477050724
0.2835028744519399,0.0003123858085439935,-0.0017991992351918005
0.28613683890977193,0.00031519923549266503,-0.0017983755811204862
0.28877104972512874,0.00031801048303811805,-0.0017975445193373365
0.2914055091363499,0.0003208195313822158,-0.0017967060543429064
0.29404021938177505,0.0003236263607268215,-0.0017958601906377513
0.29667518269974374,0.0003264309512737982,-0.001795006932722426
0.29931040132859577,0.0003292332832250091,-0.001794146285097486
0.30194587750667057,0.00033203333678231744,-0.001793278252263486
0.3045816134723079,0.0003348310921475863,-0.0017924028387209816
0.30721761146384724,0.0003376265295226789,-0.0017915200489705275
0.30985387371962836,0.00034041962910945833,-0.0017906298875126794
0.3124904024779907,0.0003432103711097878,-0.001789732358847992
0.315127199977274,0.00034599873572553044,-0.0017888274674770202
0.3177642684558179,0.0003487847031585495,-0.00178791521790032
0.3204016099265291,0.0003515682553359863,-0.0017869956253362788
0.3230392255739569,0.0003543493805245493,-0.0017860687443861658
0.3256771186469001,0.0003571280511928782,-0.0017851345315099349
0.328315291368017,0.00035990424766284626,-0.0017841929919536733
0.3309537459599663,0.00036267795025632713,-0.0017832441309634682
0.33359248464540636,0.0003654491392951941,-0.001782287953785407
0.33623150964699583,0.0003682177951013207,-0.0017813244656655766
0.33887082318739314,0.0003709838979965804,-0.0017803536718500644
0.34151042748925686,0.00037374742830284654,-0.0017793755775849574
0.34415032477524543,0.0003765083663419926,-0.001778390188116343
0.3467905172680174,0.00037926669243589206,-0.0017773975086903082
0.34943100719023135,0.00038202238690641834,-0.0017763975445529402
0.35207179676454575,0.00038477543007544494,-0.0017753903009503265
0.3547128882136191,0.0003875258022648452,-0.0017743757831285537
0.35735428376010997,0.0003902734837964927,-0.0017733539963337094
0.3599959856266768,0.00039301845499226074,-0.0017723249458118809
0.3626379934297922,0.00039576072157046293,-0.00177128877331788
0.3652803137408591,0.0003985002214758638,-0.0017702452563160623
0.36792294668938935,0.000401236955427374,-0.0017691945096888866
0.37056589449649335,0.0004039709037619535,-0.0017681365387635312
0.37320915938236726,0.0004067020468254706,-0.001767071348915059
0.375852743566293,0.000409430364972702,-0.0017659989455664161
0.3784966492666384,0.00041215583856733296,-0.001764919334188433
0.38114087870085706,0.0004148784479819573,-0.0017638325202998235
0.3837854340854884,0.000417598173598077,-0.001762738509467186
0.3864303176361576,0.0004203149958061027,-0.0017616373073050023
0.3890755315675757,0.0004230288950053535,-0.0017605289194756386
0.3917210780935396,0.0004257398516040568,-0.0017594133516893448
0.3943669594269319,0.00042844784601934853,-0.0017582906097042546
0.3970131777797212,0.0004311528586772732,-0.0017571606993263857
0.39965973536296173,0.00043385487001278356,-0.0017560236264096399
0.40230663438679354,0.00043655386046974093,-0.0017548793968558028
0.404953876885734,0.000439249812634181,-0.0017537280264182296
0.40760146452028806,0.0004419427136567292,-0.0017525695518343534
0.41024940003613397,0.00044463253743534117,-0.001751403948944278
0.41289768562307955,0.00044731926465312836,-0.001750231224777068
0.41554632346941345,0.0004500028760094961,-0.0017490513864436138
0.41819531576190533,0.0004526833522201439,-0.0017478644411366307
0.4208446646858057,0.0004553606740170653,-0.0017466703961306605
0.4234943724248462,0.000458034822148548,-0.0017454692587820695
0.4261444411612393,0.0004607057773791736,-0.0017442610365290502
0.42879487307567843,0.0004633735204898181,-0.0017430457368916203
0.43144567034733805,0.0004660380322776514,-0.001741823367471623
0.4340968351538735,0.0004686992935561374,-0.001740593935952727
0.436748369671421,0.0004713572851550342,-0.0017393574501004265
0.4394002760745978,0.00047401198792039386,-0.0017381139177620416
0.4420525565365023,0.00047666338271456273,-0.0017368633468667174
0.4447052132287134,0.00047931145041618114,-0.0017356057454254244
0.4473582483212914,0.00048195617192018346,-0.0017343411215309593
0.4500116639827772,0.00048459752813779817,-0.0017330694833579438
0.45266546139107794,0.00048723550089788755,-0.0017317908320625222
0.45531964347950443,0.0004898700704445967,-0.0017305051814946303
0.4579742124034629,0.0004925012177458526,-0.001729212540012793
0.46062917030541534,0.0004951289237962881,-0.0017279129159753438
0.46328451932559855,0.0004977531696074732,-0.0017266063178173739
0.46594026160202434,0.0005003739362079153,-0.0017252927540507331
0.46859639927047997,0.0005029912046430592,-0.0017239722332640299
0.4712529344645274,0.0005056049559752871,-0.0017226447641226301
0.47390986931550355,0.0005082151712839183,-0.0017213103553686585
0.47656720595252067,0.0005108218316652097,-0.001719969015820998
0.47922494650246594,0.0005134249182323554,-0.001718620754375289
0.4818830930900016,0.0005160244121154869,-0.001717265580003931
0.48454164783756487,0.000518620294461673,-0.0017159035017560815
0.48720061286536803,0.00052121254643492,-0.0017145345287576561
0.4898599902913986,0.0005238011492161712,-0.0017131586702113287
0.49251978223141885,0.0005263860840033076,-0.0017117759353965313
0.4951799907989663,0.0005289673320111473,-0.001710386333669454
0.49784061883477276,0.0005315448722726372,-0.0017089898534469255
0.5005016681344292,0.0005341186869814952,-0.0017075865132711618
0.5031631406114072,0.0005366887579863214,-0.001706176328300627
0.5058250383899365,0.0005392550665106237,-0.0017047593076340564
0.5084873635927191,0.0005418175937927462,-0.0017033354604268584
0.5111501183409288,0.0005443763210858688,-0.0017019047958911138
0.5138133047542118,0.0005469312296580072,-0.0017004673232955767
0.5164769249506865,0.0005494823007920134,-0.0016990230519656735
0.5191409810469435,0.0005520295157855747,-0.0016975719912835038
0.5218054751580453,0.000554572855951215,-0.0016961141506878392
0.5244704093975269,0.0005571123026162936,-0.0016946495396741252
0.5271357858773951,0.0005596478371230059,-0.0016931781677944793
0.5298016067081291,0.0005621794408283831,-0.001691700044657692
0.5324678739986805,0.0005647070951042924,-0.0016902151799292268
0.5351345898564726,0.0005672307813374371,-0.0016887235833312197
0.5378017563874009,0.0005697504809293559,-0.0016872252646424797
0.5404693756958336,0.0005722661752964238,-0.0016857202336984884
0.5431374502940263,0.0005747778454355231,-0.001684208492140779
0.5458059823748672,0.0005772854726955516,-0.0016826900480727176
0.5484749737182407,0.0005797890388767583,-0.001681164917946492
0.5511444264385378,0.0005822885254377451,-0.001679633111499126
0.5538143426492008,0.0005847839138513359,-0.00167809463851265
0.5564847244627229,0.0005872751856045764,-0.0016765495088141027
0.5591555739906485,0.0005897623221987339,-0.0016749977322755277
0.561826893343573,0.0005922453051492977,-0.0016734393188139775
0.5644986846311428,0.0005947241159859788,-0.0016718742783915102
0.5671709499620554,0.0005971987362527102,-0.0016703026210151918
0.5698436914440593,0.0005996691475076464,-0.0016687243567370944
0.5725169111839541,0.0006021353313231638,-0.0016671394956542978
0.5751906112875905,0.0006045972692858608,-0.0016655480479088882
0.5778647938598702,0.0006070549429965571,-0.0016639500236879591
0.5805394610047458,0.0006095083340702948,-0.0016623454332236108
0.5832146148252213,0.0006119574241363373,-0.0016607342867929506
0.5858902574233514,0.00061440219483817,-0.0016591165947180927
0.58856639078546,0.0006168426283905259,-0.0016574923670509834
0.5912430167912824,0.0006192787075350172,-0.0016558616135985045
0.5939201377835215,0.00062171041277614,-0.0016542243454863927
0.5965977558521657,0.0006241377258544014,-0.0016525805731940812
0.599275873085956,0.0006265606285259833,-0.0016509303072451882
0.6019544915723847,0.0006289791025627407,-0.001649273558207517
0.6046336133976958,0.000631393129752203,-0.0016476103366930572
0.6073132406468857,0.0006338026918975731,-0.0016459406533579825
0.6099933754037021,0.0006362077708177283,-0.0016442645189026527
0.6126740197506448,0.000638608348347219,-0.001642581944071613
0.6153551757689655,0.0006410044063362704,-0.0016408929396535933
0.6180368455386673,0.0006433959266507809,-0.0016391975164815095
0.6207190311385056,0.0006457828911723231,-0.0016374956854324626
0.6234017346459875,0.0006481652817981434,-0.0016357874574277386
0.6260849581373719,0.0006505430804411621,-0.0016340728434328094
0.6287687036876692,0.0006529162690299733,-0.001632351854457332
0.6314529733706424,0.0006552848295088452,-0.0016306245015551483
0.6341377692125256,0.0006576487440507073,-0.0016288907960990788
0.6368230925021173,0.0006600079982321987,-0.0016271507538773075
0.6395089459753043,0.00066236257098019,-0.001625404382122578
0.6421953316875817,0.0006647124443627371,-0.0016236516921442937
0.6448822516927631,0.0006670576004655636,-0.0016218926952986164
0.647569708042981,0.0006693980213920613,-0.0016201274029884658
0.6502577027886859,0.0006717336892632898,-0.0016183558266635195
0.6529462379786473,0.0006740645862179765,-0.0016165779778202132
0.6556353156599527,0.0006763906944125172,-0.0016147938680017404
0.6583249378780088,0.0006787119960209751,-0.0016130035087980534
0.6610151066765404,0.0006810284732350817,-0.0016112069118458614
0.663705824097591,0.0006833401082642365,-0.0016094040888286329
0.6663970921815228,0.0006856468833355066,-0.0016075950514765928
0.669088912967016,0.0006879487806936272,-0.0016057798115667258
0.6717812884910699,0.0006902457826010015,-0.0016039583809227735
0.6744742207890021,0.0006925378713377006,-0.0016021307714152357
0.6771677118944488,0.0006948250292014636,-0.0016002969949613704
0.6798617638393647,0.0006971072385076973,-0.0015984570635251937
0.6825563786540231,0.0006993844815894768,-0.0015966109891174796
0.6852515583670157,0.000701656740797545,-0.0015947587837957598
0.6879473047939515,0.0007039240015716653,-0.001592900462190437
0.6906436200186219,0.0007061862454466898,-0.0015910360357524458
0.6933405061533755,0.0007084434535355996,-0.0015891655156179696
0.6960379652150147,0.0007106956083334105,-0.0015872889140921076
0.6987359992184986,0.0007129426923551614,-0.0015854062435286542
0.7014346101769425,0.0007151846881359144,-0.0015835175163300985
0.7041338001016184,0.0007174215782307542,-0.0015816227449476253
0.7068335710019548,0.0007196533452147892,-0.001579721941881114
0.7095339248855363,0.0007218799716831504,-0.0015778151196791394
0.712234863758105,0.0007241014402509923,-0.001575902290938971
0.7149363896235583,0.000726317733553492,-0.0015739834683065736
0.7176385044839512,0.0007285288342458502,-0.0015720586644766069
0.7203412103394944,0.0007307347250032902,-0.0015701278921924262
0.7230445091885556,0.0007329353885210587,-0.0015681911642460812
0.7257484030276586,0.0007351308075144255,-0.001566248493478317
0.7284528938514843,0.000737320964718683,-0.0015642998927785734
0.7311579836528698,0.0007395058428891476,-0.0015623453750849862
0.7338636744228084,0.0007416854248011579,-0.0015603849533843853
0.7365699681504504,0.0007438596932500759,-0.001558418640712296
0.7392768668548159,0.0007460286322899569,-0.0015564464503250294
0.7419843725823142,0.0007481922271366658,-0.0015544683956862219
0.7446924872465494,0.0007503504579109393,-0.0015524844895975479
0.747401212831123,0.000752503307559541,-0.0015504947452992205
0.750110551317853,0.0007546507590515676,-0.0015484991760804684
0.7528205046867723,0.0007567927953784497,-0.0015464977952795364
0.7555310749161298,0.0007589293995539506,-0.0015444906162836853
0.7582422639823903,0.0007610605546141676,-0.0015424776525291921
0.7609540738602335,0.0007631862436175311,-0.0015404589175013498
0.7636665065225557,0.0007653064496448051,-0.0015384344247344674
0.7663795639404685,0.000767421155799087,-0.00153640418781187
0.7690932480832987,0.0007695303452058073,-0.0015343682203658982
0.7718075609185895,0.0007716340010127304,-0.00153232653607791
0.7745225044120994,0.0007737321063899536,-0.0015302791486782779
0.7772380805278024,0.0007758246445299079,-0.0015282260719463915
0.7799542912278885,0.0007779115986473578,-0.001526167319710656
0.7826711384727633,0.000779992951979401,-0.001524102905848493
0.7853886242210478,0.0007820686877854686,-0.0015220328442863396
0.788106750429579,0.0007841387893473253,-0.0015199571489996494
0.7908255190534095,0.0007862032399690691,-0.0015178758340128919
0.7935449321787751,0.0007882620270641302,-0.001515788912681375
0.7962649916652257,0.0007903151311555069,-0.0015136963996241514
0.7989856994513688,0.0007923625352733786,-0.0015115983090726456
0.8017070574874663,0.0007944042228833061,-0.0015094946552347164
0.8044290677220705,0.0007964401774754752,-0.0015073854523668362
0.8071517321020234,0.0007984703825646964,-0.001505270714774091
0.8098750525724576,0.000800494821690405,-0.00150315045681018
0.812599031076796,0.0008025134784166605,-0.0015010246928774155
0.8153236695567513,0.0008045263363321479,-0.0014988934374267238
0.8180489699523267,0.0008065333790501762,-0.0014967567049576443
0.8207749342018156,0.0008085345902086799,-0.0014946145100183297
0.8235015642418015,0.0008105299534702173,-0.0014924668672055463
0.8262288620071582,0.0008125194525219722,-0.001490313791164674
0.8289568294310496,0.0008145030710757529,-0.0014881552965897056
0.8316854684449302,0.0008164807928679921,-0.0014859913982232479
0.8344147809785442,0.0008184526016597476,-0.0014838221108565205
0.8371447689599261,0.000820418481236702,-0.001481647449329357
0.8398754343154008,0.0008223784154091621,-0.0014794674285302039
0.8426067789695835,0.0008243323880120599,-0.0014772820633961218
0.8453388048382144,0.0008262803852636124,-0.00147509136856844
0.8480715138408899,0.0008282223915745314,-0.0014728953590045768
0.8508049079030211,0.0008301583889028582,-0.001470694050072227
0.8535389889421576,0.000832088361256566,-0.0014684874568920224
0.8562737588741318,0.0008340122926706503,-0.0014662755946328572
0.859009219613059,0.0008359301672071284,-0.0014640584785118897
0.8617453730713374,0.0008378419689550399,-0.0014618361237945412
0.8644822211596481,0.0008397476820304465,-0.001459608545794497
0.8672197657869555,0.000841647290576432,-0.0014573757598737053
0.8699580088605063,0.0008435407787631019,-0.0014551377814423778
0.8726969522858307,0.0008454281307875843,-0.0014528946259589897
0.8754365979667413,0.0008473093308740291,-0.0014506463089302797
0.8781769478053343,0.0008491843632736084,-0.0014483928459112496
0.8809180037019881,0.0008510532122645161,-0.0014461342525051652
0.8836597675553646,0.0008529158621519686,-0.0014438705443635554
0.8864022412624083,0.0008547722972682043,-0.001441601737186212
0.8891454267183466,0.0008566225019724831,-0.0014393278467211917
0.8918893258166904,0.0008584664606510881,-0.0014370488887648124
0.8946339404492326,0.0008603041577173235,-0.0014347648791616576
0.8973792725197769,0.000862135580784874,-0.0014324758335903728
0.9001253240009358,0.0008639607337984677,-0.0014301817666773553
0.9028720966907977,0.00086577958078088,-0.001427882695793799
0.9056195924746396,0.0008675921063349936,-0.0014255786369718401
0.908367813236028,0.0008693982950919461,-0.0014232696062917941
0.9111167608568165,0.0008711981317111287,-0.0014209556198821575
0.9138664372171477,0.0008729916008801879,-0.001418636693919607
0.9166168441954525,0.0008747786873150244,-0.0014163128446289986
0.9193679836684494,0.0008765593757597931,-0.0014139840882833696
0.9221198575111459,0.0008783336509869036,-0.001411650441203937
0.9248724675968372,0.0008801014977970195,-0.0014093119197600983
0.9276258157971072,0.0008818629010190595,-0.001406968540369431
0.9303799039818276,0.0008836178455101959,-0.0014046203194976931
0.9331347340191589,0.0008853663161558563,-0.0014022672736588224
0.9358903077755493,0.0008871082978697221,-0.0013999094194149376
0.9386466271157359,0.0008888437755937296,-0.0013975467733763369
0.9414036939027431,0.0008905727342980689,-0.0013951793522014996
0.9441615099978846,0.0008922951589811853,-0.0013928071725970842
0.9469200772607621,0.0008940110346697779,-0.00139043025131793
0.9496793975492648,0.0008957203464188006,-0.0013880486051670569
0.9524394727195713,0.0008974230793114615,-0.0013856622509956645
0.9552003046261472,0.0008991192184592233,-0.0013832712057031326
0.9579618951217479,0.0009008087490018033,-0.0013808754862370215
0.9607242460574156,0.0009024916561071726,-0.001378475109593072
0.9634873592824816,0.0009041679249715575,-0.0013760700928152042
0.9662512366445651,0.0009058375408194379,-0.0013736604529955196
0.9690158799895741,0.0009075004889035492,-0.0013712462072742989
0.9717812911617038,0.0009091567545048801,-0.0013688273728400039
0.9745474720034388,0.0009108063229326746,-0.001366403966929276
0.9773144243555513,0.0009124491795244307,-0.0013639760068269373
0.9800821500571019,0.0009140853096459007,-0.00136154350986599
0.9828506509454397,0.000915714698691092,-0.0013591064934276157
0.9856199288562014,0.0009173373320822657,-0.001356664974941178
0.9883899856233131,0.0009189531952699377,-0.001354218971884219
0.9911608230789879,0.0009205622737328781,-0.0013517685017824625
0.9939324430537281,0.0009221645529781119,-0.001349313582209811
0.9967048473763235,0.0009237600185409179,-0.0013468542307883487
0.9994780378738529,0.0009253486559848298,-0.0013443904651883388
1.0022520163716828,0.0009269304509016355,-0.001341922303128226
1.0050267846934684,0.0009285053889113776,-0.001339449762374634
1.0078023446611526,0.0009300734556623527,-0.0013369728607423676
1.0105786980949671,0.000931634636831112,-0.0013344916160944117
1.013355846813432,0.0009331889181224617,-0.0013320060463419305
1.0161337927280718,0.0009347362903568576,-0.0013295161689773662
1.0189125382399273,0.0009362767707675202,-0.0013270219991198587
1.0216920845768913,0.0009378103136964054,-0.0013245235577112693
1.0244724335557966,0.0009393369052384995,-0.0013220208628300467
1.027253586991877,0.0009408565315231002,-0.0013195139326022645
1.0300355466987683,0.0009423691787138173,-0.0013170027852016197
1.032818314488506,0.0009438748330085716,-0.0013144874388494347
1.0356018921715275,0.0009453734806395965,-0.0013119679118146553
1.0383862815566707,0.0009468651078734362,-0.001309444222413852
1.0411714844511752,0.0009483497010109476,-0.0013069163890112193
1.0439575026606809,0.0009498272463872981,-0.001304384430018577
1.0467443379892294,0.000951297730371968,-0.0013018483638953682
1.049531992239263,0.0009527611393687487,-0.0012993082091486603
1.0523204672116246,0.0009542174598157432,-0.001296763984333146
1.0551097647055594,0.0009556666781853668,-0.0012942157080511412
1.057899886518712,0.0009571087809843456,-0.0012916633989525873
1.0606908344471293,0.0009585437547537184,-0.0012891070757350485
1.0634826102852586,0.0009599715860688347,-0.0012865467571437149
1.0662752158259488,0.0009613922615393567,-0.0012839824619713994
1.069068652860449,0.0009628057678092576,-0.0012814142090585411
1.07186292317841,0.0009642120915568228,-0.0012788420172932012
1.0746580285678835,0.0009656112194946488,-0.001276265905611067
1.0774539708153221,0.0009670031383696447,-0.0012736858929954494
1.0802507517055793,0.0009683878349630301,-0.0012711019984772837
1.08304837302191,0.0009697652960903374,-0.0012685142411351293
1.0858468365459704,0.0009711355086014104,-0.00126592264009517
1.0886461440578166,0.0009724984593804043,-0.001263327214531215
1.0914462973359067,0.0009738541353457862,-0.0012607279836646958
1.0942472981570996,0.000975202523450335,-0.0012581249667646698
1.0970491482966556,0.0009765436106811414,-0.001255518183147818
1.0998518503759065,0.0009778774001797828,-0.0012529076495682774
1.1026554058170126,0.0009792038723478757,-0.0012502933865154047
1.1054598160876399,0.0009805230085171612,-0.0012476754143811324
1.108265082969395,0.0009818347960542976,-0.0012450537526334025
1.111071208242622,0.0009831392223666662,-0.0012424284207867434
1.1138781936864037,0.0009844362749023713,-0.0012397994384022691
1.1166860410785617,0.0009857259411502413,-0.0012371668250876805
1.1194947521956542,0.000987008208639827,-0.0012345306004972643
1.122304328812979,0.000988283064941403,-0.0012318907843318933
1.1251147727045714,0.0009895504976659664,-0.0012292473963390269
1.1279260856432052,0.0009908104944652385,-0.0012266004563127096
1.1307382694003918,0.0009920630430316631,-0.0012239499840935738
1.1335513257463816,0.0009933081310984078,-0.0012212959995688364
1.1363652564501627,0.0009945457464393627,-0.001218638522672302
1.1391800632794615,0.0009957758768691421,-0.0012159775733843591
1.1419957480007423,0.0009969985102430828,-0.0012133131717319856
1.1448123123792084,0.0009982136344572452,-0.001210645337788742
1.1476297581788002,0.0009994212374484126,-0.0012079740916747781
1.1504480871621967,0.0010006213071940921,-0.0012052994535568283
1.1532673010908159,0.0010018138317125138,-0.0012026214436482124
1.1560874017248124,0.0010029987990626305,-0.0011999400822088387
1.1589083908230804,0.001004176197344119,-0.0011972553895451994
1.1617302701432515,0.001005346014697379,-0.001194567386010374
1.164553041441696,0.0010065082393035335,-0.0011918760920040282
1.1673767075144166,0.001007662871189634,-0.0011891815243737025
1.1702012692420334,0.0010088098887146412,-0.0011864837066312614
1.1730267283809843,0.0010099492802255487,-0.0011837826593028068
1.1758530866936843,0.0010110810341921717,-0.0011810784029359996
1.1786803459415773,0.0010122051391283518,-0.0011783709581240811
1.181508507885137,0.0010133215835919586,-0.0011756603455058703
1.1843375742838669,0.0010144303561848889,-0.0011729465857657656
1.1871675468962997,0.0010155314455530665,-0.0011702296996337444
1.1899984274799977,0.0010166248403864432,-0.001167509707885363
1.1928302177915526,0.0010177105294189972,-0.0011647866313417563
1.195662919586586,0.0010187885014287348,-0.0011620604908696387
1.1984965346197483,0.0010198587452376888,-0.0011593313073813036
1.2013310646447204,0.0010209212497119204,-0.0011565991018346225
1.2041665114142113,0.001021976003761517,-0.001153863895233047
1.2070028766799612,0.0010230229963405946,-0.0011511257086256068
1.2098401621927382,0.001024062216447295,-0.0011483845631069106
1.2126783697023416,0.0010250936531237885,-0.0011456404798171468
1.2155175009575983,0.0010261172954562719,-0.001142893479942082
1.2183575577063661,0.0010271331325749703,-0.001140143584713062
1.2211985416955322,0.001028141153654135,-0.0011373908154070113
1.2240404546710126,0.0010291413479120454,-0.001134635193346434
1.2268832983777536,0.0010301337046110081,-0.0011318767398994123
1.2297270745597302,0.0010311182130573566,-0.0011291154764796084
1.232571785330968,0.0010320948644595793,-0.0011263514237788118
1.2354174332244179,0.0010330636521731005,-0.0011235846016658404
1.238264019103411,0.0010340245612405112,-0.001120815033506672
1.2411115447313545,0.001034977581261014,-0.001118042740849061
1.2439600118714538,0.0010359227018816855,-0.001115267745284749
1.246809422286711,0.0010368599127974765,-0.0011124900684494697
1.249659777739927,0.001037789203751213,-0.0011097097320229461
1.2525110799936992,0.0010387105645335948,-0.0011069267577288916
1.2553633308104233,0.001039623984983196,-0.0011041411673350092
1.2582165319522933,0.0010405294549864655,-0.0011013529826529918
1.2610706851812994,0.001041426964477726,-0.0010985622255385232
1.263925792259231,0.0010423165034391753,-0.001095768917891276
1.2667818549476737,0.001043198061900885,-0.0010929730816549139
1.2696388750080123,0.0010440716299408015,-0.0010901747388170895
